transactionid;issuedto;issuedby;date;hour;minute
d5820c15-6a51-4d62-9c26-2a978fd63ba0;Grant French;Corner Pub;2/8/2018;16;42
fc9d2ea0-6040-4843-ad32-e1e575602e27;Jasper Ray;Corner Pub;2/13/2018;12;11
b5488662-1cc5-49ac-8a9e-45fd76231683;Jasper Ray;Corner Pub;3/28/2018;15;31
53b40bf0-a1c0-480f-9f8c-c47a711a9090;Jasper Ray;Corner Pub;5/11/2018;21;41
0e45ea64-a055-4896-b591-064d5fccad0a;Rinah Russell;Corner Pub;9/18/2018;15;54
fb12e652-048e-4f13-94a4-27428cde41dd;Rinah Russell;Corner Pub;4/12/2018;19;37
b295aee5-49c2-4a9e-913d-90f980d62f22;Rinah Russell;Corner Pub;12/19/2018;21;20
2c1d9a5d-4583-4d2e-9151-5e5fedb10f04;Rinah Russell;Corner Pub;1/25/2018;10;46
32455dbb-b6eb-4957-906d-6f5119c3ab9c;Rinah Russell;Corner Pub;2/28/2018;11;5
4784d7c0-f0cc-4ece-806c-1586ae2bd03d;Gregory Nash;Corner Pub;7/8/2018;9;48
ccda3688-eb21-4411-8ed7-6dd1fb176a26;Gregory Nash;Corner Pub;6/25/2018;23;35
0196ed0b-02dc-406c-a447-83c1656ab3b9;Gregory Nash;Corner Pub;5/15/2018;12;54
e3d8f3b5-6948-4fd5-9cf4-e6eaa7de1986;Gregory Nash;Corner Pub;12/20/2018;12;16
3ea0a390-9edd-45cb-adfa-5daad2f451bc;Amal Dillon;Corner Pub;11/19/2018;18;46
976d86c5-b9ff-4b79-9e00-8b12724ababc;Amal Dillon;Corner Pub;9/20/2018;22;19
1bd18365-b1b4-4992-bfb6-20523c59acca;Amal Dillon;Corner Pub;2/26/2018;10;53
f279e50d-05af-4db1-833b-a44c8aeb7957;Amal Dillon;Corner Pub;8/14/2018;12;31
9e4bd036-880f-4c6b-b4a2-37f01f3f2cf7;Amal Dillon;Corner Pub;9/10/2018;21;30
dbdb60d2-5408-4508-85f8-e9b49c1b118e;Noelle Mcfarland;Corner Pub;3/12/2018;17;17
887eaa43-5ba4-444d-853b-5f10f31e1b34;Noelle Mcfarland;Corner Pub;7/12/2018;19;56
98eba8ac-68cd-427f-b94e-dc563a2a1ad0;Noelle Mcfarland;Corner Pub;7/11/2018;22;16
5ae77b63-0ef5-4d55-a801-cfe2dd3e7f33;Fredericka Joyce;Corner Pub;9/4/2018;17;12
78a32c03-e98f-47b5-ad12-2a332c9e5b9d;Fredericka Joyce;Corner Pub;1/8/2018;13;52
41671d2c-f931-48c3-ba4f-9ee7680337d8;Fredericka Joyce;Corner Pub;1/17/2018;13;54
02de403a-5b9f-4d48-8b09-d59794e5c277;Fredericka Joyce;Corner Pub;12/11/2018;22;36
39f85dba-c977-4402-b09e-f6dfca19a3ce;Fredericka Joyce;Corner Pub;6/2/2018;21;33
fcb79a87-fb1a-40f4-8367-5501fcf53b36;Quon Vasquez;Corner Pub;3/26/2018;16;44
53481ce7-74e4-44b1-8b14-985a04ccd0db;Otto Joyner;Corner Pub;1/21/2018;20;31
84f8e494-efce-45d6-b331-87ab4dc06f43;Jordan Schmidt;Corner Pub;11/28/2018;12;54
577a6125-1b15-451a-b9f3-8cfaba35dde5;Jordan Schmidt;Corner Pub;11/10/2018;15;24
dceec829-f1e8-449d-a685-31c9c7eb2337;Jordan Schmidt;Corner Pub;5/17/2018;19;23
3b4fd670-8957-46be-9226-a5846ce15e2c;Jordan Schmidt;Corner Pub;7/20/2018;16;1
3fa16bc9-7e65-4000-83ee-e93ed73f4990;Jordan Schmidt;Corner Pub;9/10/2018;9;45
bf595758-7b7a-4cea-be04-a49d18301acb;Ora Sutton;Corner Pub;12/1/2018;16;55
016f781c-001f-4ca3-90ca-112c3ed01d0c;Ora Sutton;Corner Pub;6/4/2018;9;51
65390e09-9968-422d-957c-bf54596e3dae;Ora Sutton;Corner Pub;11/20/2018;17;33
b9e67768-56fa-4fcc-8182-a80dbc8ad55d;Price Spears;Corner Pub;3/9/2018;11;20
d78a2fc2-c30a-4b49-805c-b8511418da71;Price Spears;Corner Pub;3/27/2018;19;41
4f5d11ec-55e3-4e48-9a42-92287c843c1c;Price Spears;Corner Pub;11/2/2018;22;55
53f19b38-4a45-47d0-9757-18df0ff5c5bb;Price Spears;Corner Pub;9/25/2018;16;9
eccb6ea8-6160-4fab-9a3b-972dbbff23ef;Nichole Deleon;Corner Pub;9/13/2018;12;50
e88983df-3b7b-4069-a615-bb5e469a3747;Nichole Deleon;Corner Pub;9/15/2018;16;17
f9647544-584b-405e-9773-fd9a08974563;Nichole Deleon;Corner Pub;5/22/2018;13;30
20a56fdc-8b86-4f46-980b-f52ea5e7ff3b;Nichole Deleon;Corner Pub;4/20/2018;11;17
d9fe78ac-ca4a-4492-819b-63771222e65d;Katelyn Eaton;Corner Pub;5/9/2018;17;8
4179a94f-e5c9-40a1-9252-c42d8dabe9f9;Katelyn Eaton;Corner Pub;10/1/2018;18;45
17af5d48-6b7e-4701-b1a6-d6fcf9b7a37c;Katelyn Eaton;Corner Pub;8/29/2018;17;19
200d0821-2ad7-4f8b-a66a-2d693c1379f6;Katelyn Eaton;Corner Pub;9/23/2018;22;8
a9a6b745-759a-4a9c-9de2-5605c13b52f2;Katelyn Eaton;Corner Pub;2/28/2018;14;23
b905301f-2408-44ee-b500-c20508b6fcd4;Dominique Holman;Corner Pub;4/22/2018;12;34
4a4d84a5-6c21-4ae7-8c62-12afb903185b;Dominique Holman;Corner Pub;6/4/2018;23;11
89db0fcb-ef93-4296-ba5f-cb37faf38b71;Dominique Holman;Corner Pub;1/5/2018;10;32
03932bb2-5d46-4529-ad17-b40cf82adde7;Tamekah Peck;County Line Pub;3/22/2018;20;17
3e4ee0f2-fbc4-4b02-a9fe-cc38b491b1cd;Tamekah Peck;County Line Pub;10/2/2018;16;36
1a3c282b-41bb-4935-8aad-33ab32b34d8f;Tamekah Peck;County Line Pub;5/18/2018;11;57
de35f224-f837-4f45-9052-6b38f832f076;Tamekah Peck;County Line Pub;8/26/2018;18;55
8acccfd3-b299-4ddf-8ba8-a2af9135bf12;Denton Jarvis;County Line Pub;3/3/2018;14;56
909575c5-a902-4ffe-be31-bb0343711200;Denton Jarvis;County Line Pub;8/13/2018;14;27
c48c5df5-e5be-4231-b1a6-1082b53e4b4d;Ria Fisher;County Line Pub;9/24/2018;18;41
3c28fe75-a990-4fc5-a909-3fd4d926e18f;Ria Fisher;County Line Pub;4/16/2018;22;39
b6612f22-aa47-49cb-9dc8-e52928233d4f;Ria Fisher;County Line Pub;5/29/2018;22;50
31192bb3-3849-4775-8bf1-08d8b426a6d7;Ria Fisher;County Line Pub;12/20/2018;20;0
8492f396-efd7-408e-8708-d102756f6b03;Justina Hurley;County Line Pub;6/16/2018;14;24
8d2ccf2b-33c6-4986-99bb-b51978dac892;Justina Hurley;County Line Pub;11/9/2018;20;38
9befd4c3-a3d7-4fb0-9fbd-14fa45e59e81;Justina Hurley;County Line Pub;7/6/2018;22;7
4e843358-2d28-4b64-a0fe-013f2f7c0bca;Chaim Velasquez;County Line Pub;8/10/2018;18;11
9a1846b0-7a7f-4725-b76e-cec35b160379;Chaim Velasquez;County Line Pub;5/4/2018;22;58
0c577b13-8d50-492e-a384-dcf4d6084664;Cathleen Day;County Line Pub;2/17/2018;19;5
ed9b6ae7-2cf1-4f75-bf80-58b3e6815138;Cathleen Day;County Line Pub;6/25/2018;20;15
9aecc13d-6450-44c1-bfde-19a2adc9c84d;Raymond Collins;County Line Pub;10/20/2018;22;56
0e152b28-6c0c-40b5-a185-7ac5eb8c1f39;Dillon Skinner;County Line Pub;3/17/2018;20;35
a0508acf-808d-4c14-b533-1308d829c773;Dillon Skinner;County Line Pub;1/7/2018;17;36
eda11d78-967b-4c5b-b999-88dae414885a;Jonah Ray;County Line Pub;3/10/2018;13;5
307e84e0-c41c-4aa2-9547-65d623a097ca;Erasmus Compton;County Line Pub;4/19/2018;17;35
f113ce7a-ebae-4df7-ad75-0b611056c11c;Erasmus Compton;County Line Pub;6/1/2018;18;27
7ca5af41-159b-430a-ba55-3ec22f9cec52;Brynn Beck;County Line Pub;9/28/2018;19;33
baea8902-3651-43bf-92e6-280c4a9df68e;Brynn Beck;County Line Pub;11/4/2018;19;39
9bac70aa-5474-445c-a3ec-57bb15151ba3;Brynn Beck;County Line Pub;4/15/2018;15;28
a0ae72e4-be31-484e-8b3b-f92735b16f25;Allistair Trevino;County Line Pub;8/25/2018;16;38
6175d470-2331-4b6a-9cba-7254eafa64d2;Allistair Trevino;County Line Pub;11/18/2018;10;39
fb7d2610-4b64-4920-b6e3-f9af0f46dc00;Allistair Trevino;County Line Pub;12/1/2018;12;17
61e904e8-b88b-4151-a473-14a11a650409;Bevis Mcfadden;County Line Pub;8/16/2018;21;26
ccf83539-9b0c-43bb-8a11-5b73047a962c;Ahmed Snider;County Line Pub;2/4/2018;21;3
622a12ff-2b0a-4380-a05f-4c1b7f536a04;Malachi Moss;County Line Pub;4/29/2018;19;31
a1980f1f-4766-4005-a767-073baff215d2;Malachi Moss;County Line Pub;4/3/2018;12;42
0b4482fa-e593-4b31-8689-0c713b1de57e;Chadwick Alexander;County Line Pub;8/8/2018;15;56
cdacb1b6-3de7-48de-8dab-3199811b7edb;Chadwick Alexander;County Line Pub;6/9/2018;12;41
14649ac0-5d2b-4a3e-892f-dcda54103a6a;Ethan Nieves;County Line Pub;7/12/2018;17;32
a9fada68-185a-46e2-bfad-5a1e0a73d8dd;Marsden Roberson;County Line Pub;4/25/2018;14;19
ea6f48a8-c578-40f4-ae8b-e242c748093b;Marsden Roberson;County Line Pub;3/20/2018;15;46
4597e78c-6172-42fb-bee0-3fed2138d72e;Dorothy Delacruz;County Line Pub;12/29/2018;14;28
38129bf9-4ac6-4d75-84a6-1b59244e585e;Dorothy Delacruz;County Line Pub;4/6/2018;11;12
bcf63587-d4aa-4564-a950-fe58436f31dc;Dorothy Delacruz;County Line Pub;3/16/2018;19;3
14b7da7d-1db9-45dc-a8b9-fc133d89329e;Dorothy Delacruz;County Line Pub;4/5/2018;23;16
d29fdca7-b184-41b1-ab09-6b23e7934b1a;Dorothy Delacruz;County Line Pub;8/4/2018;22;9
0bdcaeb1-e34c-4946-aa66-415274a852b1;Philip Moran;County Line Pub;5/3/2018;12;6
5ff1f734-a8bb-4ebb-8d53-913b01b2a1b4;Keith Odonnell;County Line Pub;2/7/2018;18;41
6938543d-a99e-4793-83a5-712a1a865129;Keith Odonnell;County Line Pub;5/3/2018;23;20
d1d292a5-56b6-4568-90cc-89d0471b4447;Keith Odonnell;County Line Pub;12/6/2018;19;47
dbc49e2d-b2f4-4b01-aaf6-3e010af0300c;Clare Montgomery;County Line Pub;9/7/2018;13;57
c96970d4-630b-4d74-ab95-c4b667169359;Rashad Solis;County Line Pub;10/8/2018;17;44
4e139a1a-b103-4645-8c98-8e0e614d5428;Rashad Solis;County Line Pub;3/8/2018;11;15
db1112be-a324-44fe-a95c-c26d652899b9;Rashad Solis;County Line Pub;1/28/2018;21;12
68c1001e-8661-4843-a670-93f2baf07d29;Rashad Solis;County Line Pub;8/6/2018;17;19
7ea75316-e077-4da4-8ab3-e636a92d4de2;Rashad Solis;County Line Pub;12/5/2018;14;52
49b71d6c-5f32-44fd-ae89-90f6fcc67cba;Kennedy May;County Line Pub;12/15/2018;18;19
f18dd6b2-ec5f-4f41-b52c-348dcdf9b649;Kyla Fischer;County Line Pub;8/5/2018;15;19
c7346f6b-65fa-4e42-a4fb-417b9ed00422;Kyla Fischer;County Line Pub;10/10/2018;23;30
85cbdcfd-c73d-4f02-b04a-72466aedc4e8;Wyatt Copeland;County Line Pub;7/13/2018;23;47
8d49c8bb-dacf-4982-a27c-d286d233bed3;Wyatt Copeland;County Line Pub;4/5/2018;20;0
b5f10085-b876-44f1-96b2-2b98f5cfc04b;Wyatt Copeland;County Line Pub;11/24/2018;23;46
49cd59dc-84c1-401b-a474-201045e9bf69;Cole Mccullough;County Line Pub;10/10/2018;18;8
3f299029-ff51-4098-a763-20c25d4863eb;Cole Mccullough;County Line Pub;10/8/2018;11;29
0cd507bf-bdab-447b-a2bd-aaf500ba0579;Emmanuel Mckee;County Line Pub;5/8/2018;15;50
35de2183-475a-4983-a14d-99d6d6cf40d0;Emmanuel Mckee;County Line Pub;7/29/2018;13;14
4baeb11f-65cb-4db9-8bdb-1a736a6f0368;Emmanuel Mckee;County Line Pub;9/25/2018;20;58
746bffac-4b1a-4149-ae35-68616307f52c;Emmanuel Mckee;County Line Pub;2/2/2018;11;34
0be67b25-7e84-49bf-9215-eb7dcbda03a6;Randall Lane;Cove Bar & Grill;7/24/2018;12;55
d1795997-7022-483e-a724-a1c552d4a403;Randall Lane;Cove Bar & Grill;1/23/2018;15;48
51088bb2-229c-4c47-831c-0d112df9da5e;Randall Lane;Cove Bar & Grill;4/3/2018;16;10
68f0fd21-fa01-4cf1-ab7b-db596ab596cf;Randall Lane;Cove Bar & Grill;7/19/2018;10;12
7c19bd01-c919-48ed-86e4-b6782d3240aa;Tamara Huber;Cove Bar & Grill;2/19/2018;12;26
0eafa472-89e3-489d-87e1-6c2cfab67c5a;Austin Kirby;Cove Bar & Grill;11/6/2018;11;7
fae39584-f517-4649-8576-e3146ed34fa5;Clio Harris;Cove Bar & Grill;3/13/2018;16;50
6a005cb0-af5b-401e-a9d2-eb20c03e730a;Clio Harris;Cove Bar & Grill;6/9/2018;18;53
70b4ec72-a4b6-4a67-84d0-3e118e753b80;Joelle Harper;Cove Bar & Grill;7/20/2018;10;6
d87bfd7a-f260-4aae-8178-7f4ca06eda21;Joelle Harper;Cove Bar & Grill;11/11/2018;12;27
12c6bb67-2ffb-46fc-8d21-869b351416ea;Joelle Harper;Cove Bar & Grill;12/12/2018;19;55
17f74b0a-9552-4e3d-b2f3-73b2da013b0a;Holmes Barnes;Cove Bar & Grill;1/8/2018;9;32
e0966471-2680-4f7b-bfc7-f20b3c137746;Guy Morris;Cove Bar & Grill;8/9/2018;18;52
0f94fb6c-db95-4aef-a985-6a844cd71eaf;Guy Morris;Cove Bar & Grill;4/24/2018;15;39
d38fe7af-2f04-4c9f-930a-ab5ac5cb228a;Guy Morris;Cove Bar & Grill;7/12/2018;18;58
346f2cd0-c0fb-4443-bf0c-e9c3daf4dac3;Bethany Oneal;Cove Bar & Grill;5/5/2018;16;54
1393e3c5-0609-46e6-8df9-59d6df3f1473;Josiah Merritt;Cove Bar & Grill;2/3/2018;15;33
8af570e6-fc0b-478e-b656-5392e59236d5;Josiah Merritt;Cove Bar & Grill;6/20/2018;11;40
5905f128-3eea-4b59-a311-c59268d2924f;Josiah Merritt;Cove Bar & Grill;12/2/2018;15;7
1ce6b8d3-dcf4-4d9f-bbcd-a8a72ac3964b;Josiah Merritt;Cove Bar & Grill;3/21/2018;9;51
318b1b4f-f0c7-4ae7-aab9-10ec87a5bcac;Diana Mcdonald;Cove Bar & Grill;11/12/2018;19;47
a3b0a4a6-6f22-465f-874c-33efd88697a7;Diana Mcdonald;Cove Bar & Grill;8/6/2018;10;57
a5d5d4af-33fb-4f0b-972a-cc32bbf9528d;Diana Mcdonald;Cove Bar & Grill;12/4/2018;17;16
13eddd6e-1c4b-4336-b2ef-6178a1de893e;Phyllis Park;Cove Bar & Grill;10/2/2018;10;35
2d49bb51-2825-4527-9dfc-535ae60d6951;Phyllis Park;Cove Bar & Grill;10/13/2018;18;16
af5e12d1-bd53-4e70-bd1d-9f962e0e75b8;Phyllis Park;Cove Bar & Grill;1/11/2018;11;50
76b63d52-b26b-4c7c-93c8-62ea423ec286;Hilda Stewart;Cove Bar & Grill;6/16/2018;12;7
7536e3b6-574c-47ab-89fb-1565098832db;Hilda Stewart;Cove Bar & Grill;8/17/2018;14;8
de748bcd-e920-467f-aa67-f0a07f954ac3;Hilda Stewart;Cove Bar & Grill;10/18/2018;15;50
20776222-f776-4ecc-ac0e-6b20fd58810a;Macaulay Downs;Cove Bar & Grill;12/3/2018;12;40
9f09052c-1c0c-472b-84ea-24529bbf9835;Macaulay Downs;Cove Bar & Grill;2/13/2018;17;40
ae6d5cad-2ba6-4342-b9c2-88286f4f74f5;Macaulay Downs;Cove Bar & Grill;7/26/2018;13;42
0f5ecf03-cbb3-47fc-8e36-86b0c0a2a7fc;Macaulay Downs;Cove Bar & Grill;8/17/2018;19;39
813cce0c-8c41-4f32-b4ba-03ee1f6b9861;Harding Yang;Cove Bar & Grill;8/13/2018;10;0
d6f340f3-675c-4a62-be13-3055f93faa1d;Harding Yang;Cove Bar & Grill;8/6/2018;12;21
56e13aaa-3ae4-45df-9610-8254ed5e2616;Harding Yang;Cove Bar & Grill;10/24/2018;10;44
365d9e3f-3397-4f8d-b402-9491b2b7d6dc;Kelly Perry;Cove Bar & Grill;7/3/2018;18;33
aae3a3b1-a936-483f-9a85-cddd515cc825;Hamilton Clay;Cove Bar & Grill;11/17/2018;13;0
70a67430-2925-4fbe-ae47-d95ecb49e109;Hamilton Clay;Cove Bar & Grill;7/10/2018;18;31
6843cd38-bdaa-4f2d-acac-93eb9188f71f;Hamilton Clay;Cove Bar & Grill;8/25/2018;10;52
971e3667-f3b2-4e26-94b0-89f9e28f847a;Dominique Bird;Cove Bar & Grill;12/8/2018;17;9
839e6910-d314-4af1-8972-14d5685f06e6;Dominique Bird;Cove Bar & Grill;10/3/2018;17;18
32dde60f-3d17-47b1-84f0-7ce174c3acf2;Yoshio Reid;Cove Bar & Grill;5/1/2018;9;37
69115fd1-3258-4520-91e7-21d8f95a3884;Yoshio Reid;Cove Bar & Grill;10/25/2018;15;19
6ea3b320-914a-4aea-8d7d-5cfc7dc2f877;Yoshio Reid;Cove Bar & Grill;3/21/2018;14;8
33316e36-2275-49db-81d3-a3a7e1377b62;Yoshio Reid;Cove Bar & Grill;7/17/2018;17;38
fb3f17d1-9b68-457a-a5f9-1924e374a6cf;Benjamin Whitley;Cove Bar & Grill;2/10/2018;13;59
ed20dd0a-4ab6-4a52-a416-34d54251110b;Benjamin Whitley;Cove Bar & Grill;1/6/2018;12;16
e3b34b74-4be8-4d18-9479-6eb6432d0fb1;Benjamin Whitley;Cove Bar & Grill;11/22/2018;18;31
b25dd6ae-6dc2-4f80-bd9d-6aa3b8fa829b;Benjamin Whitley;Cove Bar & Grill;7/9/2018;17;59
da66cfad-0e1a-49bd-80fd-4e2c927ad849;April Pratt;Cove Bar & Grill;10/5/2018;11;8
e74a764f-dd4f-4062-a4cc-3a64e9690e4f;April Pratt;Cove Bar & Grill;11/15/2018;9;35
3d5670f7-049e-4721-97cd-2ca44e4b527f;April Pratt;Cove Bar & Grill;4/7/2018;11;27
afa06d65-b0e8-4ddc-b7d4-9553eb277bfd;April Pratt;Cove Bar & Grill;3/19/2018;11;37
0e8129e2-033b-49be-9f6b-d7c6ce61bb61;April Pratt;Cove Bar & Grill;9/25/2018;15;15
609e94f3-1f12-4a91-a817-d78d46a95c08;Curran Rush;Cove Bar & Grill;6/7/2018;15;53
f40c5f97-ec23-4345-a308-9f71f9ca31bb;Brynne Camacho;Cove Bar & Grill;3/13/2018;15;22
511a6924-ef3a-4aac-89ff-25c9be78af6b;Brynne Camacho;Cove Bar & Grill;10/14/2018;17;34
ecc59d64-beea-48a5-a3be-3651878ec2d3;Brynne Camacho;Cove Bar & Grill;10/9/2018;17;56
50339aca-9eec-4490-a655-9a5ddcfccb98;Brynne Camacho;Cove Bar & Grill;7/9/2018;9;53
1a23f297-ac65-45a8-a89a-aee5120d46da;Tatyana Evans;Crystal Room;8/11/2018;20;27
fdf7d0aa-db67-4b87-8040-d4b396c83eb0;Tatyana Evans;Crystal Room;2/15/2018;15;10
23902212-6162-49a3-93b8-b300c8726505;Tatyana Evans;Crystal Room;8/11/2018;11;11
1f144add-eb30-426f-99a0-64960ccb130b;Halee Benson;Crystal Room;10/29/2018;16;9
27725dd3-d2d9-4c6a-9589-59039d1c4aaa;Laith Nash;Crystal Room;12/4/2018;13;41
d92b039e-e11d-4109-82dc-2d00824285c5;Laith Nash;Crystal Room;8/4/2018;20;54
7bd79911-c334-4a88-8e7f-ffa999416892;Laith Nash;Crystal Room;11/19/2018;17;33
3068bae8-cc39-4223-bed9-c6ec15520699;Colin Koch;Crystal Room;5/26/2018;20;57
5fa5b230-69f3-4499-8e0b-76f725f10ed2;Colin Koch;Crystal Room;10/6/2018;17;32
2688748c-68db-4aaf-b2ff-49da210ba472;Colin Koch;Crystal Room;7/6/2018;10;22
a680f78e-e32b-4741-b165-772e388381de;Colin Koch;Crystal Room;2/9/2018;13;43
7a4cb8b9-cc63-477d-b040-7c3c2a6595a6;Alexander Contreras;Crystal Room;9/17/2018;16;53
a60b7013-d646-4579-a93e-56f32213687e;Tana Travis;Crystal Room;12/15/2018;17;25
d9f150e0-6407-458f-83d4-6fd599ecf4d2;Tana Travis;Crystal Room;3/29/2018;14;24
e8dcb621-caf5-4f0c-b70d-0352d70fca28;Callie Dejesus;Crystal Room;3/7/2018;17;47
a93f00e5-e566-49c9-8b50-a13574519635;Callie Dejesus;Crystal Room;3/27/2018;10;40
46e586d4-73b1-45c5-bca7-1eb160811d46;Callie Dejesus;Crystal Room;7/8/2018;19;48
27aca599-ed10-4926-b416-d5d6a3cf3645;Kirestin Love;Crystal Room;7/3/2018;19;0
d2425bb6-5532-4301-9576-143ad829016b;Kirestin Love;Crystal Room;9/24/2018;20;53
0980750c-8f9c-4426-819b-150f4496d366;Geraldine Waters;Crystal Room;9/18/2018;10;40
ac6313e9-75f8-40dc-bf97-b49dcb0801f2;Geraldine Waters;Crystal Room;8/16/2018;12;4
0922be47-ce53-4a83-b7c2-8c25fb9c2b2b;Geraldine Waters;Crystal Room;10/19/2018;19;40
c71938e5-58da-43c6-a3d6-6e176c0c5d4c;Geraldine Waters;Crystal Room;2/5/2018;13;37
bb4c2d18-e824-407b-ab03-16e3226ad8b6;Kennan Barrera;Crystal Room;3/9/2018;10;0
46107ab2-4b35-4d91-a07c-3229b3eb39a7;Kennan Barrera;Crystal Room;4/13/2018;18;53
99b8bfd3-244d-4328-8628-3a913e69f351;Kennan Barrera;Crystal Room;1/29/2018;15;8
5f52e93b-8466-4fed-9374-22f58161a2f2;Tucker Roach;Crystal Room;7/15/2018;15;34
fa1d7611-41ee-4db4-b9eb-583db93bb340;Tucker Roach;Crystal Room;8/24/2018;15;38
5f940eae-1919-4b04-80bf-2043e4f400fb;Tucker Roach;Crystal Room;8/26/2018;16;11
826328ea-0d93-4512-b575-72b28b84c608;Tucker Roach;Crystal Room;1/8/2018;10;19
dca74958-3354-4b51-a8d7-8ef9b26e1f85;Tucker Roach;Crystal Room;1/29/2018;12;17
57b6bea1-9866-498e-a799-d7200033b2e7;Lillith Lester;Crystal Room;2/24/2018;12;19
cc04d72d-2d80-4453-84e1-02ffab9c2ceb;Lillith Lester;Crystal Room;5/7/2018;15;27
d601f80d-8ae5-4c8f-9c52-c6a3f029343e;Lillith Lester;Crystal Room;6/3/2018;12;8
9e01e41e-fc48-445a-9eb9-512868085a6a;Lillith Lester;Crystal Room;3/8/2018;10;51
901ea60f-f5ef-41a7-9296-0d47c7ab31cf;Lillith Lester;Crystal Room;5/14/2018;18;21
d98bc398-4df3-4c75-864a-87ecc39da434;Yetta Henderson;Crystal Room;8/6/2018;16;40
7404ca1f-f18e-4d2f-953e-624b3d344ecb;Yetta Henderson;Crystal Room;5/11/2018;11;15
2f6e9cf0-2cb7-451e-ae18-95b5a7fe5476;Maisie Garrison;Crystal Room;4/16/2018;12;11
e2bbabb4-e055-4f46-bb5d-d7e147c93868;Anastasia Dickson;Crystal Room;12/2/2018;14;55
127ccfa9-dfb7-47bb-af71-1fe5994c0455;Anastasia Dickson;Crystal Room;3/2/2018;18;44
55347d9a-e7ff-4d5e-9a48-0a05c0ab9570;Anastasia Dickson;Crystal Room;11/6/2018;19;10
1a345a8e-0ac8-4a9f-9d93-96f8fe551459;Brenda Aguilar;Crystal Room;4/18/2018;20;10
02b6609b-4827-44f5-b9b7-e20ea3e52eeb;Brenda Aguilar;Crystal Room;1/25/2018;18;1
2e0b65e4-183c-4db3-a94e-76f4723285ee;Brenda Aguilar;Crystal Room;3/25/2018;12;55
7a3c97c3-9b1f-4da0-ab77-a89e6e294085;Brenda Aguilar;Crystal Room;7/8/2018;12;53
4d99fa70-4958-4337-b3af-896ba5a8d5f5;Donna Fisher;Crystal Room;7/5/2018;16;51
7b890e22-0289-449e-a978-77eb4f696ad8;Donna Fisher;Crystal Room;1/18/2018;15;28
c023b2eb-c809-49fe-99e7-e0e1392fc468;Donna Fisher;Crystal Room;11/15/2018;15;40
6f209aa9-f924-4407-9873-53b8363fcd63;Alika Ayala;Crystal Room;6/16/2018;20;16
49eb827c-8bdd-4825-9527-979ebf38333d;Alika Ayala;Crystal Room;11/17/2018;17;2
9775b76a-153a-4b3f-a732-cd84de24a50c;Alika Ayala;Crystal Room;11/23/2018;10;34
4e65c674-88f7-4bad-b2f6-be19c36ce4ad;Alika Ayala;Crystal Room;7/20/2018;11;43
b3d6e483-7bb6-4c64-bbc2-158031e399d7;Anne Vance;Crystal Room;6/22/2018;14;7
c76c3722-e98a-44fa-ac3a-99bb6dec1425;Anne Vance;Crystal Room;4/12/2018;10;29
0f636cd7-71d7-40ff-9090-ba6f07086d26;Ria Burke;Crystal Room;12/4/2018;18;11
696f81c5-668f-4534-9198-6f1602241b20;Ria Burke;Crystal Room;11/25/2018;18;40
61233363-e9ca-4bd8-b6bc-59c85a711ec8;Ria Burke;Crystal Room;5/20/2018;12;50
3876d188-b83a-4ac0-a007-dad5cf5945d6;Ria Burke;Crystal Room;1/12/2018;13;32
894ba353-12ad-46d6-b090-f694320d4d81;Brittany Ellis;Crystal Room;4/26/2018;18;39
59711b43-e30f-4397-9b35-436016efcc66;Brittany Ellis;Crystal Room;6/24/2018;13;59
f1b66dfc-b3fd-4061-8cdd-5c5c364c93ff;Brittany Ellis;Crystal Room;10/6/2018;12;22
d1fc7940-cde0-46ad-b6e9-6436f0635363;Brittany Ellis;Crystal Room;6/5/2018;13;2
95e2d6c4-8823-43b9-90c6-363fbf898ecc;Brittany Ellis;Crystal Room;6/21/2018;10;21
e2144482-9f60-4786-bd29-9b35bed09490;Emery Morin;Crystal Room;11/3/2018;18;21
9132b88f-0d05-4c7b-b20f-f8a1e1272b61;Emery Morin;Crystal Room;12/16/2018;19;2
6b7caef0-d540-4a65-82c2-93ef5bb2f821;Emery Morin;Crystal Room;3/7/2018;20;44
76403df4-28ba-475e-b97c-131db7054120;Emery Morin;Crystal Room;7/1/2018;17;40
785b1b7a-32a3-47c9-9906-742b724fffad;Emery Morin;Crystal Room;12/29/2018;17;54
95ce80b7-c0f8-4f79-b405-2d0716aa923f;Josephine Hancock;Crystal Room;12/28/2018;11;46
fa44b1f1-1c99-401d-8e5c-10ae097abecf;Josephine Hancock;Crystal Room;10/19/2018;20;35
f639617d-d90e-42c9-90c8-3842905dc720;Josephine Hancock;Crystal Room;8/9/2018;12;43
b4f6d7ee-61ce-499b-b012-d3cdcbb7909f;Josephine Hancock;Crystal Room;3/5/2018;10;57
ae42ed02-1ea2-46a7-8302-710625f38dae;Josephine Hancock;Crystal Room;5/3/2018;10;40
7f8909e6-8898-496d-9e42-f79835522e3a;Ronan Heath;Crystal Room;7/18/2018;17;8
a492faad-244b-47f2-a9ce-454eb5f3bae3;Briar Weeks;Crystal Room;4/21/2018;11;15
c7cb2ed9-dd3f-4655-81f2-003944f06a07;Haley Hensley;Crystal Room;6/22/2018;17;32
abd523a6-7164-4afa-ad5e-3c007c76d3c5;Haley Hensley;Crystal Room;5/10/2018;19;56
9f612d93-6c0e-4365-afb3-d36e38452c56;Tamara Maxwell;Crystal Room;12/3/2018;16;33
